x-axis,1
second,Volt
-194.4000E-09,-5.5276381318E-03
-193.9000E-09,+0.0E+00
-193.4000E-09,+0.0E+00
-192.9000E-09,+0.0E+00
-192.4000E-09,+0.0E+00
-191.9000E-09,+0.0E+00
-191.4000E-09,+0.0E+00
-190.9000E-09,+0.0E+00
-190.4000E-09,+0.0E+00
-189.9000E-09,-2.0100502297E-03
-189.4000E-09,-8.0402009189E-03
-188.9000E-09,-8.0402009189E-03
-188.4000E-09,-8.0402009189E-03
-187.9000E-09,-8.0402009189E-03
-187.4000E-09,-8.0402009189E-03
-186.9000E-09,-8.0402009189E-03
-186.4000E-09,-8.0402009189E-03
-185.9000E-09,-8.0402009189E-03
-185.4000E-09,-8.0402009189E-03
-184.9000E-09,-8.0402009189E-03
-184.4000E-09,-5.5276381318E-03
-183.9000E-09,+0.0E+00
-183.4000E-09,+0.0E+00
-182.9000E-09,+0.0E+00
-182.4000E-09,+0.0E+00
-181.9000E-09,+0.0E+00
-181.4000E-09,+0.0E+00
-180.9000E-09,+0.0E+00
-180.4000E-09,+0.0E+00
-179.9000E-09,+0.0E+00
-179.4000E-09,-2.0100502297E-03
-178.9000E-09,-8.0402009189E-03
-178.4000E-09,-8.0402009189E-03
-177.9000E-09,-8.0402009189E-03
-177.4000E-09,-8.0402009189E-03
-176.9000E-09,-8.0402009189E-03
-176.4000E-09,-8.0402009189E-03
-175.9000E-09,-8.0402009189E-03
-175.4000E-09,-8.0402009189E-03
-174.9000E-09,-8.0402009189E-03
-174.4000E-09,-8.0402009189E-03
-173.9000E-09,-8.0402009189E-03
-173.4000E-09,-5.5276381318E-03
-172.9000E-09,+0.0E+00
-172.4000E-09,+0.0E+00
-171.9000E-09,+0.0E+00
-171.4000E-09,+0.0E+00
-170.9000E-09,+0.0E+00
-170.4000E-09,+0.0E+00
-169.9000E-09,+0.0E+00
-169.4000E-09,+0.0E+00
-168.9000E-09,+0.0E+00
-168.4000E-09,-2.0100502297E-03
-167.9000E-09,-8.0402009189E-03
-167.4000E-09,-8.0402009189E-03
-166.9000E-09,-8.0402009189E-03
-166.4000E-09,-10.0502511486E-03
-165.9000E-09,-16.0804018378E-03
-165.4000E-09,-13.5678390507E-03
-164.9000E-09,-8.0402009189E-03
-164.4000E-09,-8.0402009189E-03
-163.9000E-09,-8.0402009189E-03
-163.4000E-09,-8.0402009189E-03
-162.9000E-09,-5.5276381318E-03
-162.4000E-09,+0.0E+00
-161.9000E-09,+0.0E+00
-161.4000E-09,+0.0E+00
-160.9000E-09,+0.0E+00
-160.4000E-09,+0.0E+00
-159.9000E-09,+0.0E+00
-159.4000E-09,+0.0E+00
-158.9000E-09,+0.0E+00
-158.4000E-09,-2.0100502297E-03
-157.9000E-09,-8.0402009189E-03
-157.4000E-09,-8.0402009189E-03
-156.9000E-09,-8.0402009189E-03
-156.4000E-09,-8.0402009189E-03
-155.9000E-09,-8.0402009189E-03
-155.4000E-09,-10.0502511486E-03
-154.9000E-09,-13.5678390507E-03
-154.4000E-09,-8.0402009189E-03
-153.9000E-09,-8.0402009189E-03
-153.4000E-09,-8.0402009189E-03
-152.9000E-09,-8.0402009189E-03
-152.4000E-09,-8.0402009189E-03
-151.9000E-09,-8.0402009189E-03
-151.4000E-09,-5.5276381318E-03
-150.9000E-09,+0.0E+00
-150.4000E-09,+0.0E+00
-149.9000E-09,+0.0E+00
-149.4000E-09,+0.0E+00
-148.9000E-09,+0.0E+00
-148.4000E-09,+0.0E+00
-147.9000E-09,-2.0100502297E-03
-147.4000E-09,-8.0402009189E-03
-146.9000E-09,-8.0402009189E-03
-146.4000E-09,-8.0402009189E-03
-145.9000E-09,-8.0402009189E-03
-145.4000E-09,-10.0502511486E-03
-144.9000E-09,-13.5678390507E-03
-144.4000E-09,-8.0402009189E-03
-143.9000E-09,-8.0402009189E-03
-143.4000E-09,-8.0402009189E-03
-142.9000E-09,-8.0402009189E-03
-142.4000E-09,-8.0402009189E-03
-141.9000E-09,-8.0402009189E-03
-141.4000E-09,-8.0402009189E-03
-140.9000E-09,-5.5276381318E-03
-140.4000E-09,+0.0E+00
-139.9000E-09,+0.0E+00
-139.4000E-09,+0.0E+00
-138.9000E-09,+0.0E+00
-138.4000E-09,+0.0E+00
-137.9000E-09,+0.0E+00
-137.4000E-09,+0.0E+00
-136.9000E-09,-2.0100502297E-03
-136.4000E-09,-8.0402009189E-03
-135.9000E-09,-8.0402009189E-03
-135.4000E-09,-8.0402009189E-03
-134.9000E-09,-8.0402009189E-03
-134.4000E-09,-8.0402009189E-03
-133.9000E-09,-10.0502511486E-03
-133.4000E-09,-13.5678390507E-03
-132.9000E-09,-8.0402009189E-03
-132.4000E-09,-8.0402009189E-03
-131.9000E-09,-8.0402009189E-03
-131.4000E-09,-8.0402009189E-03
-130.9000E-09,-8.0402009189E-03
-130.4000E-09,-8.0402009189E-03
-129.9000E-09,-5.5276381318E-03
-129.4000E-09,+0.0E+00
-128.9000E-09,+0.0E+00
-128.4000E-09,+0.0E+00
-127.9000E-09,+0.0E+00
-127.4000E-09,+0.0E+00
-126.9000E-09,-2.0100502297E-03
-126.4000E-09,-8.0402009189E-03
-125.9000E-09,-8.0402009189E-03
-125.4000E-09,-8.0402009189E-03
-124.9000E-09,-8.0402009189E-03
-124.4000E-09,-8.0402009189E-03
-123.9000E-09,-8.0402009189E-03
-123.4000E-09,-8.0402009189E-03
-122.9000E-09,-8.0402009189E-03
-122.4000E-09,-8.0402009189E-03
-121.9000E-09,-8.0402009189E-03
-121.4000E-09,-8.0402009189E-03
-120.9000E-09,-5.5276381318E-03
-120.4000E-09,+0.0E+00
-119.9000E-09,+0.0E+00
-119.4000E-09,+0.0E+00
-118.9000E-09,+0.0E+00
-118.4000E-09,+0.0E+00
-117.9000E-09,+0.0E+00
-117.4000E-09,+0.0E+00
-116.9000E-09,+0.0E+00
-116.4000E-09,+0.0E+00
-115.9000E-09,-2.0100502297E-03
-115.4000E-09,-8.0402009189E-03
-114.9000E-09,-8.0402009189E-03
-114.4000E-09,-8.0402009189E-03
-113.9000E-09,-8.0402009189E-03
-113.4000E-09,-8.0402009189E-03
-112.9000E-09,-8.0402009189E-03
-112.4000E-09,-8.0402009189E-03
-111.9000E-09,-8.0402009189E-03
-111.4000E-09,-8.0402009189E-03
-110.9000E-09,-8.0402009189E-03
-110.4000E-09,-8.0402009189E-03
-109.9000E-09,-8.0402009189E-03
-109.4000E-09,-5.5276381318E-03
