x-axis,1,2
second,Volt,Volt
+499.0000000E-06,-40.2010045946E-03,-40.2010045946E-03
+499.0010000E-06,-40.2010045946E-03,-40.2010045946E-03
+499.0020000E-06,-40.2010045946E-03,-40.2010045946E-03
+499.0030000E-06,-60.3015068918E-03,-59.0452254983E-03
+499.0040000E-06,-59.0452254983E-03,-40.2010045946E-03
+499.0050000E-06,-40.2010045946E-03,-40.2010045946E-03
+499.0060000E-06,-40.2010045946E-03,-40.2010045946E-03
+499.0070000E-06,-38.9447232010E-03,-40.2010045946E-03
+499.0080000E-06,-20.1005022973E-03,-40.2010045946E-03
+499.0090000E-06,-20.1005022973E-03,-40.2010045946E-03
+499.0100000E-06,-20.1005022973E-03,-40.2010045946E-03
+499.0110000E-06,-40.2010045946E-03,-40.2010045946E-03
+499.0120000E-06,-40.2010045946E-03,-40.2010045946E-03
+499.0130000E-06,-40.2010045946E-03,-59.0452254983E-03
+499.0140000E-06,-60.3015068918E-03,-40.2010045946E-03
+499.0150000E-06,-60.3015068918E-03,-40.2010045946E-03
+499.0160000E-06,-59.0452254983E-03,-40.2010045946E-03
+499.0170000E-06,-40.2010045946E-03,-40.2010045946E-03
+499.0180000E-06,-40.2010045946E-03,-40.2010045946E-03
+499.0190000E-06,-40.2010045946E-03,-40.2010045946E-03
+499.0200000E-06,-38.9447232010E-03,-40.2010045946E-03
+499.0210000E-06,-20.1005022973E-03,-40.2010045946E-03
+499.0220000E-06,-40.2010045946E-03,-40.2010045946E-03
+499.0230000E-06,-40.2010045946E-03,-60.3015068918E-03
+499.0240000E-06,-60.3015068918E-03,-60.3015068918E-03
+499.0250000E-06,-60.3015068918E-03,-60.3015068918E-03
+499.0260000E-06,-60.3015068918E-03,-59.0452254983E-03
+499.0270000E-06,-59.0452254983E-03,-40.2010045946E-03
+499.0280000E-06,-40.2010045946E-03,-40.2010045946E-03
+499.0290000E-06,-38.9447232010E-03,-40.2010045946E-03
+499.0300000E-06,-20.1005022973E-03,-40.2010045946E-03
+499.0310000E-06,-20.1005022973E-03,-40.2010045946E-03
+499.0320000E-06,-20.1005022973E-03,-40.2010045946E-03
+499.0330000E-06,-40.2010045946E-03,-40.2010045946E-03
+499.0340000E-06,-40.2010045946E-03,-60.3015068918E-03
+499.0350000E-06,-40.2010045946E-03,-60.3015068918E-03
+499.0360000E-06,-40.2010045946E-03,-59.0452254983E-03
+499.0370000E-06,-40.2010045946E-03,-40.2010045946E-03
+499.0380000E-06,-40.2010045946E-03,-40.2010045946E-03
