x-axis,1,2
second,Volt,Volt
+499.7500000E-06,-8.4547670558E-03,-25.7788673043E-03
+499.7507813E-06,-7.3241138016E-03,-17.7386663854E-03
+499.7515625E-06,-6.3190886867E-03,-17.7386663854E-03
+499.7523438E-06,-2.2989882273E-03,-17.2361538280E-03
+499.7531250E-06,+1.7211122322E-03,-9.1959529091E-03
+499.7539063E-06,+3.6055343226E-03,-1.1557519902E-03
+499.7546875E-06,+3.6055343226E-03,+3.3668610267E-03
+499.7554688E-06,+3.6055343226E-03,+6.3819363713E-03
+499.7562500E-06,+1.5954840928E-03,+6.3819363713E-03
+499.7570313E-06,-414.5661369E-06,-1.6582645476E-03
+499.7578125E-06,-4.4346665964E-03,-1.6582645476E-03
+499.7585938E-06,-5.3140635719E-03,-5.6783650070E-03
+499.7593750E-06,-6.4447168261E-03,-9.6984654665E-03
+499.7601563E-06,-6.4447168261E-03,-17.7386663854E-03
+499.7609375E-06,-6.3190886867E-03,-17.7386663854E-03
+499.7617188E-06,-4.3090384570E-03,-17.7386663854E-03
+499.7625000E-06,-2.2989882273E-03,-17.7386663854E-03
+499.7632813E-06,+1.7211122322E-03,-17.2361538280E-03
+499.7640625E-06,+3.7311624619E-03,-9.1959529091E-03
+499.7648438E-06,+5.6155845523E-03,-1.6582645476E-03
+499.7656250E-06,+5.6155845523E-03,-1.6582645476E-03
+499.7664063E-06,+5.6155845523E-03,-1.6582645476E-03
+499.7671875E-06,+3.6055343226E-03,-1.6582645476E-03
+499.7679688E-06,-414.5661369E-06,-1.6582645476E-03
+499.7687500E-06,-2.6758726453E-03,-9.6984654665E-03
+499.7695313E-06,-4.4346665964E-03,-13.2160533685E-03
+499.7703125E-06,-6.4447168261E-03,-17.7386663854E-03
+499.7710938E-06,-8.3291389165E-03,-17.7386663854E-03
+499.7718750E-06,-6.3190886867E-03,-17.7386663854E-03
+499.7726563E-06,-4.5602947357E-03,-17.7386663854E-03
+499.7734375E-06,-2.2989882273E-03,-17.2361538280E-03
+499.7742188E-06,+1.7211122322E-03,-9.1959529091E-03
+499.7750000E-06,+5.6155845523E-03,-1.1557519902E-03
+499.7757813E-06,+5.6155845523E-03,+6.3819363713E-03
+499.7765625E-06,+5.6155845523E-03,+6.3819363713E-03
+499.7773438E-06,+3.6055343226E-03,+6.3819363713E-03
+499.7781250E-06,-414.5661369E-06,-1.6582645476E-03
+499.7789063E-06,-4.4346665964E-03,-1.6582645476E-03
+499.7796875E-06,-5.4396917112E-03,-6.6833901219E-03
+499.7804688E-06,-6.4447168261E-03,-9.6984654665E-03
